Date Time,Doc No,Item Code,Item Brand,Item Description,Qty,Unit Price,Gross Total,Discount Amt,Sub Total,Sub Total (ex)
1/11/2025 15:51,T01-094466,JPN70/100G,,100G PVC GLUE NO.70 ORG,1,5.8,5.8,0,5.73,5.73
1/11/2025 15:51,T01-094466,"1/2"" (15MM) PVC P/T  ELBOW",,"1/2"" PVC P/T ELBOW",1,1.2,1.2,0,1.19,1.19
1/11/2025 15:51,T01-094466,PPM3,,PYE PREMIX 921 - 3KG,1,9,9,0,8.89,8.89
1/11/2025 15:56,T01-094467,"TAPPING SCREW 7x1.25""",CHINA STOCK,"7# X 1.25"" TAPPING SCREW",1,2.5,2.5,0,2.47,2.47
1/11/2025 15:56,T01-094467,6.0X160MM KNIGHT SDS H/DRILL,,6 X 160MM SDS CROSS BIT,1,9.9,9.9,0,9.77,9.77
1/11/2025 15:56,T01-094467,"10"" DOCKER PVC FLEXIBLE HOSE",,"10"" PVC FLEX/HOSE-WHT/BL",2,9.5,19,0,18.76,18.76
1/11/2025 15:58,T01-094468,DIV2X1W/O NUT,,2'1 WAY DIVERTER,1,25,25,0,25,25
1/11/2025 15:58,T01-094468,1522FH/MGH008,,"1/4"" WATER FILTER HOSE",6,3,18,0,18,18
1/11/2025 16:10,T01-094469,"TAPPING SCREW 7x1""",CHINA STOCK,"7# X 1"" TAPPING SCREW",4,2.5,10,0,10,10
1/11/2025 16:10,T01-094469,PVC WALL PLUG 6MM,,PVC WALL PLUG,2,1.2,2.4,0,2.4,2.4
1/11/2025 16:10,T01-094469,"3"" CUTTING DISC (76X10MM)",CHINA STOCK,"3"" CUTTING DISC",2,3.5,7,0,7,7
1/11/2025 16:22,T01-094470,STRETCH FILM 500MM,,STRETCH FILM 500MM,1,21.9,21.9,0,21.9,21.9
1/11/2025 16:25,T01-094471,VT-230-BROWN,,300ML VITAL NAIL-MAX BRN,2,10.9,21.8,0,21.8,21.8
1/11/2025 16:26,T01-094472,NO.511 ORG HDL FRUIT KNIFE,CHINA STOCK,NO.511 FRUIT KNIFE,2,2.5,5,0,5,5
1/11/2025 16:26,T01-094472,SE039P/PNT3006,,RH039 3 PIN TRAVEL ADAP,1,3.9,3.9,0,3.9,3.9
1/11/2025 16:28,T01-094473,DOSO S/S ROLLER,,DOSO S/S ROLLER,2,3.5,7,0,7,7
1/11/2025 16:28,T01-094473,101 CURTAIN HOOK,,101 CURTAIN HOOK,3,6,18,0,18,18
1/11/2025 16:39,T01-094474,PVC CASING 10*20MM*0.72MM*2M,CHINA STOCK,PVC CASING 10*20MM,1,3.5,3.5,0,3.5,3.5
1/11/2025 16:39,T01-094474,2808003111,,LA324 20A W/H SWITCH NEON,1,25.5,25.5,0,25.5,25.5
1/11/2025 16:39,T01-094474,PVC WALL PLUG 6MM,,PVC WALL PLUG,1,1.2,1.2,0,1.2,1.2
1/11/2025 16:41,T01-094475,HEXINGSHUN S/STEEL 304 HINGES 4x3x2.5,CHINA STOCK,S/STEEL HINGES 4x3x2.5MM,1,16.5,16.5,0,16.5,16.5
1/11/2025 16:50,T01-094476,1.5M INLET HOSE - WHITE,CHINA STOCK,1.5M INLET HOSE - WHITE,1,8.9,8.9,0,8.9,8.9
1/11/2025 16:50,T01-094476,"3/4"" X 1/2"" S/S 304 R/BUSH",,"S/S R/BUSH 3/4"" X 1/2""",1,7.8,7.8,0,7.8,7.8
1/11/2025 16:50,T01-094476,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,1,0.7,0.7,0,0.7,0.7
1/11/2025 17:04,T01-094477,BCACWW1/2/BTA1/2,,"BRASS ADAP W/WASHER 1/2""",1,9,9,0,9,9
1/11/2025 17:10,T01-094478,SHACHIHATA EK70 ARTLINE MARKER BLACK,CHINA STOCK,EK70 ARTLINE MARKER BLK,1,2.5,2.5,0,2.5,2.5
1/11/2025 17:10,T01-094478,SHACHIHATA EK70 ARTLINE MARKER RED,CHINA STOCK,EK70 ARTLINE MARKER RED,1,2.5,2.5,0,2.5,2.5
1/11/2025 17:17,T01-094479,NYLON CABLE TIE 3 COLOUR 60'S,CHINA STOCK,CABLE TIE 3 COLOUR 60'S,1,3.2,3.2,0,3.2,3.2
1/11/2025 17:28,T01-094480,CR-715 DOSO SUPER ALUM CURTAIN,,DOSO CURTAIN TRACK,9.5,3.5,33.25,0,33.25,33.25
1/11/2025 17:28,T01-094480,DOSOEC1004,,DOSO END CAP,1,2.2,2.2,0,2.2,2.2
1/11/2025 17:28,T01-094480,DOSOTB1006,,DOSO TRIPLE BRACKET,1,10.9,10.9,0,10.9,10.9
1/11/2025 17:28,T01-094480,3906-300-24-100P,CHINA STOCK,"12"" X 24T SAW BLADE",1,5.5,5.5,0,5.5,5.5
1/11/2025 17:29,T01-094481,TIEBLACK HOOK,,TIEBLACK HOOK,1,4.5,4.5,0,4.5,4.5
1/11/2025 17:30,T01-094482,LETO LT1102 PAINT MARKER,CHINA STOCK,LETO LT1102 PAINT MARKER,1,3.5,3.5,0,3.5,3.5
1/11/2025 17:32,T01-094483,1104002054,,5Y EXT WIRE BOX (CCA),1,28.9,28.9,0,28.9,28.9
1/11/2025 17:41,T01-094484,DOMINO SAFETY SPECTACLES CLEAR,,D.SAFETY SPECTACLES CLEAR,2,3.5,7,0,7,7
1/11/2025 17:43,T01-094485,2503001014,,"1"" PVC SOCKET",2,0.5,1,0,1,1
1/11/2025 17:43,T01-094485,"W.MAN 1"" PVC CASING",,"W.MAN 1"" PVC CASING",1,4.5,4.5,0,4.5,4.5
1/11/2025 17:45,T01-094486,WCDFB48,,48MM D/FLUSH BUTTON,1,13,13,0,13,13
1/11/2025 17:47,T01-094487,70MM CYLINDRICAL LOCK BACKSET,CHINA STOCK,70MM LOCK BACKSET,1,4.5,4.5,0,4.5,4.5
1/11/2025 17:47,T01-094487,CZ3872SS,,3872SS TOILET CYLINDRICAL/L,1,17,17,0,17,17
1/11/2025 17:47,T01-094487,SRBE48C12,,JCBC SCREW M8 X 35MM,1,3,3,0,3,3
1/11/2025 17:55,T01-094488,VT-202B,,VT202 GP SEALANT BLK,1,8.5,8.5,0,8.5,8.5
1/11/2025 17:56,T01-094489,FMS-BT001-1TPWHT,,"BOTTLE TRAP 1-1/2"" 3104 TRUFLO",1,7.5,7.5,0,7.5,7.5
1/11/2025 17:56,T01-094489,"1-1/4"" X 5.8M UPVC PIPE BBB",,"1-1/4"" X 5.8M UPVC PIPE BBB",1,4.5,4.5,0,4.5,4.5
1/11/2025 17:56,T01-094490,6000928,,928 IRON HDL WIPER,1,14.5,14.5,0,14.5,14.5
1/11/2025 17:59,T01-094491,"1/2"" PVC END CAP",,"1/2"" PVC END CAP ",1,0.4,0.4,0,0.4,0.4
1/11/2025 18:01,T01-094492,"1-1/4"" X 5.8M UPVC PIPE BBB",,"1-1/4"" X 5.8M UPVC PIPE BBB",1,4.5,4.5,0,4.5,4.5
1/11/2025 18:01,T01-094492,TR839,,"7"" ROLLER REFILL POLYESTER 18MM",1,6.5,6.5,0,6.5,6.5
1/11/2025 18:01,T01-094492,TR840,NIPPON PAINT ,"7"" ROLLER REFILL W/HDL",1,10.5,10.5,0,10.5,10.5
1/11/2025 18:01,T01-094492,3906-300-18-100P,CHINA STOCK,"12"" X 18T SAW BLADE",1,5.5,5.5,0,5.5,5.5
1/11/2025 18:01,T01-094492,SHARK GRIP 12MMX3M D/SIDED MOUNTING TAPE RED,CHINA STOCK,D/SIDED MOUNTING TAPE 12MMX3M,1,4.9,4.9,0,4.9,4.9
1/11/2025 18:01,T01-094492,"1 1/2"" ( 40MM ) UPVC TEE",,"1 1/2"" UPVC TEE",1,3.5,3.5,0,3.5,3.5
1/11/2025 18:01,T01-094492,BTO1-1/2,,"BOTTLE TRAP 1-1/2""",1,6.9,6.9,0,6.9,6.9
1/11/2025 18:01,T01-094492,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",CHINA STOCK,"3PCS 4"" P.ROLLER REFILL BLUE/GRN",1,5.5,5.5,0,5.5,5.5
1/11/2025 18:01,T01-094492,4811.41.2000 48MM X 12Y,,MASKING TAPE 48MMX12Y,1,3,3,0,3,3
1/11/2025 18:01,T01-094492,"2.5"" X 680 BOSSKU P/BRUSH",,"2.5""x680 BOSSKU P/BRUSH",1,3.5,3.5,0,3.5,3.5
1/11/2025 18:01,T01-094492,327X7L15245 - 7L,,7L SUPER MATEX MAXIWHITE,1,44.5,44.5,0,44.5,44.5
1/11/2025 18:02,T01-094493,"7"" DOMINO P.ROLLER FRAME - YLW",,"7"" P.ROLLER FRAME YLW",1,4.5,4.5,0,4.5,4.5
1/11/2025 18:05,T01-094494,CM MULTIPLE CORD 3C 70076 GREY,,70/076 3C WIRE GREY,8,7,56,0,56,56
1/11/2025 18:05,T01-094494,10MM CABLE CLIP 50PCS,CHINA STOCK,10MM CABLE CLIP 50pcs,1,2.8,2.8,0,2.8,2.8
1/11/2025 18:06,T01-094495,S018-1 HEX BOLT & NUT 6x20MM,CHINA STOCK,6x20MM HEX BOLT & NUT,1,3.5,3.5,0,3.5,3.5
1/11/2025 18:06,T01-094495,"1303 1/2"" PVC BIB TAP",CHINA STOCK,"1303 1/2"" PVC BIB TAP",1,4.5,4.5,0,4.5,4.5
1/11/2025 18:23,T01-094496,TOILET VACUUM PUMP R/B,,TOILET VACUUM PUMP RED/BLACK,1,18.5,18.5,0,18.5,18.5
1/11/2025 18:23,T01-094496,YF-023,,SODA POWDER,1,13.8,13.8,0,13.8,13.8
1/11/2025 18:23,T01-094497,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,2,0.7,1.4,0,1.4,1.4
1/11/2025 18:32,T01-094498,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,1,1,1,0,1,1
1/11/2025 18:44,T01-094499,25X25X15X1.5MM L BRACKET,,25X25X15X1.5MM L BRACKET,1,3.5,3.5,0,3.5,3.5
1/11/2025 18:44,T01-094499,ARTLINE 210 0.6MM BLK PEN,,ARTLINE 210 BLK PEN,1,3.9,3.9,0,3.9,3.9
2/11/2025 8:23,T01-094500,F4003 IFAN 25CM PVC FLEXIBLE HOSE,CHINA STOCK,"10"" IFAN PVC FLEX/HOSE",1,9.5,9.5,0,9.5,9.5
2/11/2025 8:23,T01-094500,F4006 IFAN 40CM PVC FLEXIBLE HOSE,CHINA STOCK,"16"" IFAN PVC FLEX/HOSE",1,12.5,12.5,0,12.5,12.5
2/11/2025 8:38,T01-094501,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,5,1,5,0,5,5
2/11/2025 8:38,T01-094501,4 1/2' P/E SHEET,,3M X 12M P/E SHEET,1,7,7,0,7,7
2/11/2025 8:38,T01-094501,16oz SQ HEAD CLAW HAMMER BLACK/GREY,CHINA STOCK,16oz SQ HEAD CLAW HAMMER BLK/GRY,1,32.9,32.9,0,32.9,32.9
2/11/2025 8:40,T01-094502,6000370,,370 DUSTPAN W/HDL,1,6.2,6.2,0,6.2,6.2
2/11/2025 8:40,T01-094502,70ML WD-40 MULTI PURPOSE LUBRICANT,,WD-40 70ML,1,12.3,12.3,0,12.3,12.3
2/11/2025 8:40,T01-094502,"PAINT ROLLER REFILL GREEN 7""",CHINA STOCK,"7"" P.ROLLER REFILL GRN",1,8.6,8.6,0,8.6,8.6
2/11/2025 8:40,T01-094502,CCP318P4,NIPPON PAINT ,WEATHERBOND P BASE 1L,1,62,62,0,62,62
2/11/2025 8:41,T01-094503,LK-026,,20KG STOPPING COMPOUND,1,22,22,0,22,22
2/11/2025 8:41,T01-094503,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,5,1,5,0,5,5
2/11/2025 9:02,T01-094504,T1-GPW-325,,GP THINNER WHT 325ML,2,4.8,9.6,0,9.6,9.6
2/11/2025 9:07,T01-094505,YTL CEMENT ,,YTL CEMENT ,1,5,5,0,5,5
2/11/2025 9:07,T01-094505,ADJUSTABLE ANGLE GRINDER SPANNER,CHINA STOCK,ADJ GRINDER WRENCH,1,7.5,7.5,0,7.5,7.5
2/11/2025 9:07,T01-094505,13MM KDCK,,13MM CHUCK KEY ,1,6.5,6.5,0,6.5,6.5
2/11/2025 9:07,T01-094505,FF-087,,65MM SCREWDRIVER BIT,1,4.5,4.5,0,4.5,4.5
2/11/2025 9:12,T01-094506,6MM KNIGHT TUNGSTEN,,6MM GLASS BIT (+),1,16,16,0,16,16
2/11/2025 9:12,T01-094506,YTL CEMENT ,,YTL CEMENT ,1,5,5,0,5,5
2/11/2025 9:12,T01-094506,1608408160,BOSCH,BOSCH S4 SDS+ DRILL BIT 5.5x110MM ,1,7.5,7.5,0,7.5,7.5
2/11/2025 9:12,T01-094506,"9"" DOMINO MAGNETIC SPIRIT",,"9"" MAGNETIC SPIRIT LEVEL",1,7,7,0,7,7
2/11/2025 9:14,T01-094507,CM MULTIPLE CORD 3C 40076 GREY,,40/076 3C WIRE GREY,4,5,20,0,20,20
2/11/2025 9:14,T01-094507,"TAPPING SCREW 7x1.75""",CHINA STOCK,"7# X 1.75"" TAPPING SCREW",1,2.5,2.5,0,2.5,2.5
2/11/2025 9:14,T01-094507,PTPNT,,PNT 13A PLUG TOP,1,5,5,0,5,5
2/11/2025 9:17,T01-094508,20A PVC CONNECTOR,,20A PVC CONNECTOR,1,4,4,0,4,4
2/11/2025 9:17,T01-094508,CM MULTIPLE CORD 3C 70076 GREY,,70/076 3C WIRE GREY,6,7,42,0,42,42
2/11/2025 9:27,T01-094509,PH2X150MM KNIGHT SCREWDRIVER,,PH2X150MM (++) S/DRIVER BIT,1,6,6,0,6,6
2/11/2025 9:27,T01-094509,PH2x65MM SCREWDRIVER BIT,,PH2x65MM S/DRIVER BIT++,1,4.5,4.5,0,4.5,4.5
2/11/2025 9:27,T01-094509,13.8x40CM S/STEEL FLEXIBLE HOSE,CHINA STOCK,"16""/40CM S/S FLEX/HOSE",1,12.9,12.9,0,12.9,12.9
2/11/2025 9:27,T01-094509,T-TACSD0801,TOTAL,8PCS HSS DRILL BIT,1,17.5,17.5,0,17.5,17.5
2/11/2025 9:27,T01-094509,C-SA0303,,"20"" SAMLEE PARANG KNIFE",1,40,40,0,40,40
2/11/2025 9:27,T01-094509,54150-6MMX20M COLOR ROPE,CHINA STOCK,92027 6MMX20M COLOR ROPE,1,8.5,8.5,0,8.5,8.5
2/11/2025 9:27,T01-094509,92003 1.2M 2PC HOOK ROPE,CHINA STOCK,92003 1.2M 2PC HOOK ROPE,1,4.8,4.8,0,4.8,4.8
2/11/2025 9:27,T01-094509,54150-6MMX20M COLOR ROPE,CHINA STOCK,92027 6MMX20M COLOR ROPE,1,8.5,8.5,0,8.5,8.5
2/11/2025 9:27,T01-094509,6009400,,9400 4G PAIL,1,10.5,10.5,0,10.5,10.5
2/11/2025 9:27,T01-094509,BOLT & NUT  HEXAGON,,BOLT & NUT & CHAIN & WASHER,1.2,17.5,21,0,21,21
2/11/2025 9:33,T01-094510,AO DE GU OILY GLUE 20G,CHINA STOCK,OILY GLUE 20G,1,3.5,3.5,0,3.5,3.5
2/11/2025 9:33,T01-094510,V-TECH 502/MC-009,,502 SUPER GLUE,1,3,3,0,3,3
2/11/2025 9:33,T01-094510,ACAD65,DUNLOP,DUNLOP 65ML CA GLUE,1,6,6,0,6,6
2/11/2025 9:38,T01-094511,RF 98-STF,,S/STEEL MATT PILLAR BASIN TAP,2,55,110,0,110,110
2/11/2025 9:42,T01-094512,PVC CEMENT TONG,,PVC CEMENT TONG,1,4,4,0,4,4
2/11/2025 9:45,T01-094513,TR841N,NIPPON PAINT ,"4"" ROLLER REFILL POLYSTER",1,2.3,2.3,0,2.3,2.3
2/11/2025 9:48,T01-094514,PRESTIGE 5W E14 LED CANDLE BUL,,5W E14 LED CANDLE BULB 3000K,1,9.9,9.9,0,9.9,9.9
2/11/2025 9:48,T01-094514,PRESTIGE 10W B22 LED B.S 3000K,,10W B22 LED B.STICK 3000K,1,12,12,0,12,12
2/11/2025 9:48,T01-094514,2.5X100MM CABLE TIE-BLK,,2.5X100MM CABLE TIE-BLK,1,3.5,3.5,0,3.5,3.5
2/11/2025 9:48,T01-094514,EST-PLEAT HOOK-101-WT,,101 PLEAT HOOK-WHITE,15,6,90,0,90,90
2/11/2025 10:02,T01-094515,"1"" X 680 BOSSKU P/BRUSH",CHINA STOCK,"1""x680 BOSSKU P/BRUSH",1,2,2,0,2,2
2/11/2025 10:02,T01-094515,"1.5"" X 680 BOSSKU P/BRUSH",,"1.5""x680 BOSSKU P/BRUSH",1,2.5,2.5,0,2.5,2.5
2/11/2025 10:02,T01-094515,"13"" DOCKER PU WHEEL W/PVC HUB",,"13"" PU WHEEL W/PVC HUB",1,32,32,0,32,32
2/11/2025 10:07,T01-094516,S/STEEL HOSE CLIP 16-25mm,CHINA STOCK,S/S HOSE CLIP 16-25MM,1,2.5,2.5,0,2.5,2.5
2/11/2025 10:07,T01-094516,9.6E+12,,"5/8""x10M ORANGE HOSE",1,38.5,38.5,0,38.5,38.5
2/11/2025 10:25,T01-094517,1608408160 10.0MM X 160MM,BOSCH,BOSCH S4 SDS+ DRILL BIT 10.0x160MM ,1,10.9,10.9,0,10.9,10.9
2/11/2025 10:30,T01-094518,30270700016,DCA,1/4x3/8 COVE.B ROUTER BIT,1,13.5,13.5,0,13.4,13.4
2/11/2025 10:30,T01-094518,DCA-PT-AMP02-6,DCA,DCA TRIMMER AMP02-6,1,168,168,0,166.77,166.77
2/11/2025 10:30,T01-094518,TOPFINE TF-170751 MULTI-FUNCTION SCISSORS,CHINA STOCK,TF-170751 M/FUNCTION SCISSORS,1,9.9,9.9,0,9.83,9.83
2/11/2025 10:31,T01-094519,GLASS CUTTER,CHINA STOCK,GLASS CUTTER,1,15.5,15.5,0,15.5,15.5
2/11/2025 10:31,T01-094519,12MM X 15M VOLLA SEAL TAPE,,12MMx15M SEALING TAPE,1,1.8,1.8,0,1.8,1.8
2/11/2025 10:31,T01-094519,W1-OX (19-25),,ORBIT STEEL W1-OX,1,1.6,1.6,0,1.6,1.6
2/11/2025 10:40,T01-094520,SYW33,CHINA STOCK,"SYW 3/8""X3"" M12 ANCHOR",4,1,4,0,4,4
2/11/2025 10:40,T01-094520,PJ-W13,,15MM C.SPANNER,1,5.5,5.5,0,5.5,5.5
2/11/2025 10:40,T01-094520,14MM COMBINATION SPANNER,,14MM C.SPANNER,1,4.5,4.5,0,4.5,4.5
2/11/2025 10:42,T01-094521,327X7L15245 - 7L,,7L SUPER MATEX MAXIWHITE,1,44.5,44.5,0,44.5,44.5
2/11/2025 10:42,T01-094521,P710050,,"2"" X 710 NYLON P/BRUSH",1,9.9,9.9,0,9.9,9.9
2/11/2025 10:42,T01-094521,"PJ-4"" X 24"" PAINT ROLLER HDL",CHINA STOCK,"4""x24"" PAINT ROLLER HDL",1,3.5,3.5,0,3.5,3.5
2/11/2025 10:43,T01-094522,"BHT 3/4""",,"3/4"" BRASS FLOAT VALVE",1,59.9,59.9,0,59.9,59.9
2/11/2025 11:04,T01-094523,0012 TOILET PUMP,CHINA STOCK,0012 TOILET PUMP,1,5.2,5.2,0,5.2,5.2
2/11/2025 11:04,T01-094523,07044/WB65,,"2-1/2"" PVC SINK WASTE",1,9.5,9.5,0,9.5,9.5
2/11/2025 11:04,T01-094523,BTO1-1/2,,"BOTTLE TRAP 1-1/2""",1,6.9,6.9,0,6.9,6.9
2/11/2025 11:04,T01-094523,12MM X 15M VOLLA SEAL TAPE,,12MMx15M SEALING TAPE,1,1.8,1.8,0,1.8,1.8
2/11/2025 11:06,T01-094524,PH2X150MM KNIGHT SCREWDRIVER,,PH2X150MM (++) S/DRIVER BIT,1,6,6,0,6,6
2/11/2025 11:06,T01-094524,MAKITA POWER BIT SS1/4X65MM X PH2+PH2,CHINA STOCK,M-SCREWDRIVER BIT PH2x65MM,1,5,5,0,5,5
2/11/2025 11:06,T01-094524,"4"" ZINC YLW SING PADBOLT LATCH",,"4"" RAINBOW LATCH",1,3.9,3.9,0,3.9,3.9
2/11/2025 11:06,T01-094524,"1/8"" X 3/4"" ACE B.RIVET",,"1/8"" X 3/4"" B.RIVET",1,3,3,0,3,3
2/11/2025 11:07,T01-094525,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,1,1,1,0,1,1
2/11/2025 11:07,T01-094525,WB-9BPF,,"9"" BRASS HDL WIRE BRUSH FLAT",1,8.5,8.5,0,8.5,8.5
2/11/2025 11:07,T01-094525,"M10 X 1.5 x 3"" BRASS WIRE CUP BRUSH",,"M10x1.5x3"" BRASS WIRE CUP BRUSH",1,6.9,6.9,0,6.9,6.9
2/11/2025 11:08,T01-094526,GAS 14KG,,GAS 14KG - 96 TONG,1,30.5,30.5,0,30.5,30.5
2/11/2025 11:15,T01-094527,SK-56-PT,,56 ABS CP H/BIDET ONLY,3,17.9,53.7,0,53,53
2/11/2025 11:17,T01-094528,MAXIWHITE,,MAXIWHITE 1 LITER,1,11,11,0,11,11
2/11/2025 11:17,T01-094528,415X1L9103,NIPPON PAINT ,1LT PLATONE GLOSS 9103 BLACK,1,29.5,29.5,0,29.5,29.5
2/11/2025 11:17,T01-094528,"PJ-4"" X 24"" PAINT ROLLER HDL",CHINA STOCK,"4""x24"" PAINT ROLLER HDL",1,3.5,3.5,0,3.5,3.5
2/11/2025 11:17,T01-094528,"3PCS 4"" P.ROLLER REFILL",CHINA STOCK,"3PCS 4"" P.ROLLER REFILL",1,5.5,5.5,0,5.5,5.5
2/11/2025 11:17,T01-094528,"PVC PAINT TRAY 4"" 14.5 X 28.5CM",CHINA STOCK,"PVC PAINT TRAY 4"" 14.5 X 28.5CM",1,2.5,2.5,0,2.5,2.5
2/11/2025 11:20,T01-094529,"ITNPVCSPH05(16"")",,"16"" PVC PRESSURE HOSE",1,12,12,0,12,12
2/11/2025 11:21,T01-094530,60MM LOCK BACKSET,,60MM LOCK BACKSET,2,4.5,9,0,9,9
2/11/2025 11:23,T01-094531,07049(R010),,"1/2"" WASHER SHOWER",1,1.8,1.8,0,1.8,1.8
2/11/2025 11:30,T01-094532,SETC,,OUTDOOR SOC ENCLOSURE,1,12.9,12.9,0,12.68,12.68
2/11/2025 11:30,T01-094532,10000972336,,GN72336 METAL HOSE GUN,1,49.9,49.9,0,49.07,49.07
2/11/2025 11:30,T01-094532,3M SCOTCH DOUBLE-SIDED MOUNTING TAPE 410-M19,3M,3M SCOTCH ACRYLIC TAPE 19MMx4M ,1,38.9,38.9,0,38.25,38.25
2/11/2025 11:42,T01-094534,49014(658262)B.RINO,,M6X30MM+M6 HEXAGON BOLT,1,3.9,3.9,0,3.9,3.9
2/11/2025 11:44,T01-094535,"PRESTIGE PT2004LP 4"" 12W 6500K",PRESTIGE,"12W 6500K 4"" LED SQUARE",-1,13.9,-13.9,0,-13.9,-13.9
2/11/2025 11:44,T01-094535,"PRESTIGE PT2006LPS 6""18W 6500K",PRESTIGE,"2006LPS 18W 6500K 6"" LED SQ",1,14.5,14.5,0,14.5,14.5
2/11/2025 11:54,T01-094536,GP23,,GP23,1,6.5,6.5,0,6.5,6.5
2/11/2025 12:19,T01-094537,CR-715 DOSO SUPER ALUM CURTAIN,,DOSO CURTAIN TRACK,10,3.5,35,0,35,35
2/11/2025 12:19,T01-094537,DOSO S/S ROLLER,,DOSO S/S ROLLER,1,3.5,3.5,0,3.5,3.5
2/11/2025 12:19,T01-094537,DOSO S/S ROLLER,,DOSO S/S ROLLER,1,3.5,3.5,0,3.5,3.5
2/11/2025 12:19,T01-094537,DOSOTB1006,,DOSO TRIPLE BRACKET,1,10.9,10.9,0,10.9,10.9
2/11/2025 12:22,T01-094538,SQM-06-BLK/9600000029377,,6MM PVC NET - BLK,2,9.9,19.8,0,19.8,19.8
2/11/2025 12:22,T01-094538,CC12,,12MM CIRCLE CABLE CLIP,1,5,5,0,5,5
2/11/2025 12:22,T01-094538,SMCS2G10M,,2G M/C S/SKT 7076X10M,1,62,62,0,62,62
2/11/2025 12:29,T01-094539,MRX1.5M(HD)P,,PVC H/D P/HOSE MORIX 1.5M,1,32,32,0,32,32
2/11/2025 12:34,T01-094540,50CM X 0.45MM STEEL RULER,CHINA STOCK,"20""/50CM  STEEL RULER",1,9.5,9.5,0,9.5,9.5
2/11/2025 12:34,T01-094540,9310184,,1018-4 SCOURING PAD ( 4 PCS ),1,5,5,0,5,5
2/11/2025 12:34,T01-094540,ARTLINE 210 0.6MM BLUE PEN,,ARTLINE 210 BLUE PEN,1,3.9,3.9,0,3.9,3.9
2/11/2025 12:34,T01-094540,"1"" X 680 BOSSKU P/BRUSH",CHINA STOCK,"1""x680 BOSSKU P/BRUSH",1,2,2,0,2,2
2/11/2025 12:34,T01-094540,30994104 GOLDLAND UTILITY KNIFE 911104,CHINA STOCK,JH-104 UTILITY KNIFE,1,3.2,3.2,0,3.2,3.2
2/11/2025 12:34,T01-094540,HG/PM-W&D SAND PAPER,,W& D SAND PAPER,1,1,1,0,1,1
2/11/2025 12:34,T01-094540,"PVC PLASTIC SCRAPER 5"" 20G",,"PLASTIC SCRAPER 5""",1,3,3,0,3,3
2/11/2025 12:34,T01-094540,TR852,NIPPON PAINT ,PAINTERS TAPE 36MMx15M,1,4.8,4.8,0,4.8,4.8
2/11/2025 12:35,T01-094541,13.8x40CM S/STEEL FLEXIBLE HOSE,CHINA STOCK,"16""/40CM S/S FLEX/HOSE",1,12.9,12.9,0,12.9,12.9
2/11/2025 12:35,T01-094541,"S/S V/SOC 1/2""/ITNSSFMFS1/2",,"S/S V.SOCKET 1/2""",2,6.5,13,0,13,13
2/11/2025 12:35,T01-094541,STAINLESS STEEL 304 SOCKET 1/2,,"S/S SOCKET 1/2""",2,5,10,0,10,10
2/11/2025 12:37,T01-094542,YTL CEMENT ,,YTL CEMENT ,2,23.5,47,0,47,47
2/11/2025 12:46,T01-094543,JIUHE ALUM FOIL TAPE 50 X 10M,CHINA STOCK,50 X 10M ALUM FOIL TAPE,1,4.5,4.5,0,4.5,4.5
2/11/2025 12:46,T01-094543,GREEN KILLER POWDER ANT KILLING BAIT 5G,CHINA STOCK,POWDER ANT KILLING BAIT 5G,3,0.8,2.4,0,2.4,2.4
2/11/2025 12:51,T01-094544,8039980,,V998 2.5' NYLON BROOM,1,8.5,8.5,0,8.5,8.5
2/11/2025 12:53,T01-094545,"0.13MMX54""X27M TABLE CLOTH MTR",,"0.13MMX54""X27M TABLE CLOTH",2,6.5,13,0,13,13
2/11/2025 13:15,T01-094546,17110,,4PCS TWEEZER SET,1,7.9,7.9,0,7.9,7.9
2/11/2025 13:15,T01-094546,S155-5,CHINA STOCK,LOVE CORNER EDGE PROTECTOR,1,4.8,4.8,0,4.8,4.8
2/11/2025 13:15,T01-094546,"PT2006LPR 6"" 18W 6500K - ROUND",PRESTIGE,"2006LPR 6"" 18W 6500K ROUND",3,16.5,49.5,0,49.5,49.5
2/11/2025 13:15,T01-094547,"8""x200MMx4.0MM ROUND CHAIN SAW FILE",CHINA STOCK,"ROUND CHAINSAW FILE 8""x4MM ",1,4.5,4.5,0,4.5,4.5
2/11/2025 13:15,T01-094547,"8""x200MMx4.8MM ROUND CHAIN SAW FILE",CHINA STOCK,"ROUND CHAINSAW FILE 8""x4.8MM ",1,4.5,4.5,0,4.5,4.5
2/11/2025 13:18,T01-094548,H2# SAMURAI,,SAMURAI SPRAY PAINT H2#,2,30.5,61,0,61,61
2/11/2025 13:21,T01-094549,"8# X 1-1/4"" TAPPING SCREW",CHINA STOCK,"8# X 1-1/4"" TAPPING SCREW",1,31,31,0,31,31
2/11/2025 13:21,T01-094549,SYW5234,CHINA STOCK,"SYW 5/16""x2-3/4"" M10 ANCHOR",20,0.7,14,0,14,14
2/11/2025 13:30,T01-094550,"ITNPVCSPH06(18"")",,"18"" PVC PRESSURE HOSE",1,13,13,0,13,13
